index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,SCORE 1,SCORE 2,SCORE 3,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DISMISSED 1,DISMISSED 2,DISMISSED 3,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,AVG SCORE,SPREAD
10,62c5f7dd262dbd2259e42af9,2022-05-08T22:00:00.000Z,liviade#1387,Annn3#3538,for providing an overview and insightful comments on the polycentric governance model for the case studies ,13,3.0,13.0,,,,False,False,False,RachaelMalachy#5837,mafer_cordovas#1034,usamaahmed#9991,9.67,10.0
99,62c5f7dd262dbd2259e42b52,2022-05-23T22:00:00.000Z,Tamarandom#9361,RachaelMalachy#5837,for facilitating the Praise deployment session. Thank you for doing an incredible job and sacrificing extra time even though you had an important commitment. ,5,13.0,3.0,62c5f7dd262dbd2259e42afb,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,mafer_cordovas#1034,5.83,10.0
8,62c5f7dd262dbd2259e42af7,2022-05-08T22:00:00.000Z,anna-marie#8824,liviade#1387,for writing a thoughtful article about commons economies and the commons stack! ,5,13.0,3.0,,,,False,False,False,Yineisy Mota#1449,Tamarandom#9361,mafer_cordovas#1034,7.0,10.0
98,62c5f7dd262dbd2259e42b51,2022-05-23T22:00:00.000Z,divine_comedian#5493,liviade#1387,for sharing his praise deployment insights to help praise become a better product ,8,3.0,13.0,,,,False,False,False,RachaelMalachy#5837,mafer_cordovas#1034,liviade#1387,8.0,10.0
96,62c5f7dd262dbd2259e42b4f,2022-05-23T22:00:00.000Z,Tamarandom#9361,liviade#1387,for organizing the miro board SO well for us to map the praise system deployment ,3,13.0,3.0,,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,mafer_cordovas#1034,6.33,10.0
134,62c5f7dd262dbd2259e42b75,2022-05-26T22:00:00.000Z,iviangita#3204,Yineisy Mota#1449,"@griff (💜, 💜) @Yineisy Mota for participating in our AMA with Commons Prize finalists and asking incredibly insightful questions. Thanks for being a valuable member of the Commons Stack community. 🌱 ✨ ",3,3.0,13.0,,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,usamaahmed#9991,6.33,10.0
56,62c5f7dd262dbd2259e42b27,2022-05-16T22:00:00.000Z,iviangita#3204,Tamarandom#9361,"@griff (💜, 💜) @Max Semenchuk for the Trusted Seed General Assembly today. (And Raf, but I can't find his handle in our Discord) ",3,3.0,13.0,,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,usamaahmed#9991,6.33,10.0
55,62c5f7dd262dbd2259e42b26,2022-05-16T22:00:00.000Z,"Griff (💜,💜)#8888",Tamarandom#9361,"@griff (💜, 💜) @Max Semenchuk for the Trusted Seed General Assembly today. (And Raf, but I can't find his handle in our Discord) ",3,5.0,13.0,,,,False,False,False,RachaelMalachy#5837,liviade#1387,usamaahmed#9991,7.0,10.0
63,62c5f7dd262dbd2259e42b2e,2022-05-16T22:00:00.000Z,Letty#5399,Tamarandom#9361,@Max Semenchuk for being voted in as the new Board members of the Trusted Seed! 🌱 ,13,5.0,5.0,,,,False,False,False,RachaelMalachy#5837,mafer_cordovas#1034,usamaahmed#9991,7.67,8.0
33,62c5f7dd262dbd2259e42b10,2022-05-14T22:00:00.000Z,Tamarandom#9361,Annn3#3538, for providing an amazing overview on the establishment of roles/polycentric governance model for the case studies and for her passion for the TEC ,5,13.0,5.0,,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,mafer_cordovas#1034,7.67,8.0
53,62c5f7dd262dbd2259e42b24,2022-05-16T22:00:00.000Z,usamaahmed#9991,Tamarandom#9361,@Yineisy Mota for doing such a large part of the outreach for Commons Prize this week! 🏆 ,5,13.0,5.0,,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,mafer_cordovas#1034,7.67,8.0
160,62c5f7dd262dbd2259e42b8f,2022-05-26T22:00:00.000Z,richardblythman | Algovera.ai#3425,iviangita#3204,"@John Ellison @richardblythman | Algovera.ai for all the amazing projects you're working on, making it to the final round of Commons Prize, and all the preparation you do to help our community learn more about your mission and the positive impact you create in this space. We're super excited to work and build with any of you! 🙏🏽 ",13,21.0,13.0,,,,False,False,False,RachaelMalachy#5837,Tamarandom#9361,liviade#1387,15.67,8.0
64,62c5f7dd262dbd2259e42b2f,2022-05-16T22:00:00.000Z,"Griff (💜,💜)#8888",Tamarandom#9361,"@griff (💜, 💜) for being such an entertaining and informative host on the General Assembly today. ",13,5.0,5.0,,,,False,False,False,RachaelMalachy#5837,liviade#1387,usamaahmed#9991,7.67,8.0
181,62c5f7dd262dbd2259e42ba4,2022-05-29T22:00:00.000Z,mafer_cordovas#1034,liviade#1387,for preparing spreadsheets for damage control ,5,,13.0,,,,False,False,False,Tamarandom#9361,Tamarandom#9361,liviade#1387,9.0,8.0
62,62c5f7dd262dbd2259e42b2d,2022-05-16T22:00:00.000Z,Max Semenchuk#3335,Tamarandom#9361,@Max Semenchuk for being voted in as the new Board members of the Trusted Seed! 🌱 ,1,8.0,5.0,,,,False,False,False,Yineisy Mota#1449,Tamarandom#9361,liviade#1387,4.67,7.0
77,62c5f7dd262dbd2259e42b3c,2022-05-18T22:00:00.000Z,usamaahmed#9991,liviade#1387,"for being attentive, kind and for offering support 💜 ",1,8.0,3.0,,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,mafer_cordovas#1034,4.0,7.0
39,62c5f7dd262dbd2259e42b16,2022-05-15T22:00:00.000Z,The Blockchain Socialist ⬛🟥⬛#5005,Tamarandom#9361,@Nick FIORΞNZA @John Ellison @The Blockchain Socialist ⬛🟥⬛ for presenting their nominations for the Commons Prize in today's voting party! It was great to get to ask questions in real time and hear more about your visions of these communities. ,5,1.0,8.0,,,,False,False,False,RachaelMalachy#5837,Tamarandom#9361,liviade#1387,4.67,7.0
182,62c5f7dd262dbd2259e42ba5,2022-05-30T22:00:00.000Z,Tamarandom#9361,Yineisy Mota#1449,for reviewing and providing feedback on the newsletter content ,3,8.0,1.0,,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,mafer_cordovas#1034,4.0,7.0
36,62c5f7dd262dbd2259e42b13,2022-05-15T22:00:00.000Z,Jeremy&TheGospelOfChange#8201,Tamarandom#9361,@Nick FIORΞNZA @John Ellison @The Blockchain Socialist ⬛🟥⬛ for presenting their nominations for the Commons Prize in today's voting party! It was great to get to ask questions in real time and hear more about your visions of these communities. ,1,1.0,8.0,62c5f7dd262dbd2259e42b0a,,,False,False,False,Yineisy Mota#1449,Tamarandom#9361,liviade#1387,3.1,7.0
187,62c5f7dd262dbd2259e42baa,2022-06-02T22:00:00.000Z,Annn3#3538,PôpLine#9450,and for this meaningful conversation! ,8,5.0,1.0,,,,False,False,False,Tamarandom#9361,liviade#1387,usamaahmed#9991,4.67,7.0
46,62c5f7dd262dbd2259e42b1d,2022-05-15T22:00:00.000Z,Juankbell#7458,Tamarandom#9361,"@Chris Byrnes @kn00t (🦎, 🦎) @John Ellison for presenting their community nominations for Commons Prize last Friday! These videos will help the Trusted Seed get to know you and the nominated communities better in order to cast their votes. ",13,,8.0,,,,False,False,False,Tamarandom#9361,Tamarandom#9361,liviade#1387,10.5,5.0
97,62c5f7dd262dbd2259e42b50,2022-05-23T22:00:00.000Z,RachaelMalachy#5837,liviade#1387,for organizing the miro board SO well for us to map the praise system deployment ,3,8.0,3.0,,,,False,False,False,Yineisy Mota#1449,Tamarandom#9361,mafer_cordovas#1034,4.67,5.0
42,62c5f7dd262dbd2259e42b19,2022-05-15T22:00:00.000Z,Juankbell#7458,Tamarandom#9361,@Nick FIORΞNZA @John Ellison @The Blockchain Socialist ⬛🟥⬛ for presenting their nominations for the Commons Prize in today's voting party! It was great to get to ask questions in real time and hear more about your visions of these communities. ,13,,8.0,,,,False,False,False,Tamarandom#9361,Tamarandom#9361,liviade#1387,10.5,5.0
213,62c5f7dd262dbd2259e42bc4,2022-06-05T22:00:00.000Z,MartinB#6719,Yineisy Mota#1449,for being our May Guest Writer and providing us a bold analysis around a Holistic Value System for DAOs ✍️ 🧡 ,3,8.0,3.0,,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,mafer_cordovas#1034,4.67,5.0
212,62c5f7dd262dbd2259e42bc3,2022-06-05T22:00:00.000Z,geleeroyale#3228,Yineisy Mota#1449,for helping us reconnect the bot that bridges our Telegram group with our Discord channel ,3,5.0,8.0,,,,False,False,False,Yineisy Mota#1449,mafer_cordovas#1034,usamaahmed#9991,5.33,5.0
35,62c5f7dd262dbd2259e42b12,2022-05-14T22:00:00.000Z,Annn3#3538,Tamarandom#9361,for a very stimulating discussion today and allowing me to reflect and share some of the learning we've had from the first field test of a Commons. ,8,8.0,13.0,,,,False,False,False,Tamarandom#9361,liviade#1387,usamaahmed#9991,9.67,5.0
67,62c5f7dd262dbd2259e42b32,2022-05-18T22:00:00.000Z,chuygarcia.eth#6692,graial#0787,  for attending week 2 of the book club reviewing chapter 1 of David Bolliers book thinking like a commoner! 🤓 📚 ,8,5.0,3.0,,,,False,False,False,RachaelMalachy#5837,liviade#1387,usamaahmed#9991,5.33,5.0
103,62c5f7dd262dbd2259e42b56,2022-05-25T22:00:00.000Z,Annn3#3538,chuygarcia.eth#6692,for attending and engaging with the book club's second chapter call ,8,3.0,3.0,,62c5f7dd262dbd2259e42b31,,False,False,False,Tamarandom#9361,liviade#1387,usamaahmed#9991,4.03,5.0
183,62c5f7dd262dbd2259e42ba6,2022-05-30T22:00:00.000Z,iviangita#3204,Yineisy Mota#1449,for reviewing and providing feedback on the newsletter content ,3,8.0,8.0,,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,usamaahmed#9991,6.33,5.0
184,62c5f7dd262dbd2259e42ba7,2022-05-30T22:00:00.000Z,usamaahmed#9991,Yineisy Mota#1449,for reviewing and providing feedback on the newsletter content ,3,8.0,5.0,,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,mafer_cordovas#1034,5.33,5.0
106,62c5f7dd262dbd2259e42b59,2022-05-25T22:00:00.000Z,thiago.rossi#1714,chuygarcia.eth#6692,for attending and engaging with the book club's second chapter call ,8,3.0,3.0,,,,False,False,False,RachaelMalachy#5837,Tamarandom#9361,mafer_cordovas#1034,4.67,5.0
45,62c5f7dd262dbd2259e42b1c,2022-05-15T22:00:00.000Z,mattia#4245,Tamarandom#9361,"@Chris Byrnes @kn00t (🦎, 🦎) @John Ellison for presenting their community nominations for Commons Prize last Friday! These videos will help the Trusted Seed get to know you and the nominated communities better in order to cast their votes. ",5,3.0,8.0,,,,False,False,False,Yineisy Mota#1449,mafer_cordovas#1034,liviade#1387,5.33,5.0
189,62c5f7dd262dbd2259e42bac,2022-06-02T22:00:00.000Z,jonathan.n#4234,PôpLine#9450,and for this meaningful conversation! ,1,1.0,5.0,,,,False,False,False,Yineisy Mota#1449,mafer_cordovas#1034,usamaahmed#9991,2.33,4.0
214,62c5f7dd262dbd2259e42bc5,2022-06-05T22:00:00.000Z,Tamarandom#9361,liviade#1387,for adding my notes to the miro board for a team session I couldn't be present in 🙌🏽 ,3,5.0,1.0,,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,mafer_cordovas#1034,3.0,4.0
68,62c5f7dd262dbd2259e42b33,2022-05-18T22:00:00.000Z,HBesso31🐙#4560,graial#0787,  for attending week 2 of the book club reviewing chapter 1 of David Bolliers book thinking like a commoner! 🤓 📚 ,1,3.0,5.0,,,,False,False,False,Yineisy Mota#1449,Tamarandom#9361,liviade#1387,3.0,4.0
193,62c5f7dd262dbd2259e42bb0,2022-06-05T22:00:00.000Z,irenioskamoska#7519,freshelle#9882,@The Blockchain Socialist ⬛🟥⬛ @Block Enthusiast @Will | Regen Foundation @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,3,1.0,1.0,,,,False,False,False,RachaelMalachy#5837,Tamarandom#9361,usamaahmed#9991,1.67,2.0
194,62c5f7dd262dbd2259e42bb1,2022-06-05T22:00:00.000Z,The Blockchain Socialist ⬛🟥⬛#5005,freshelle#9882,@The Blockchain Socialist ⬛🟥⬛ @Block Enthusiast @Will | Regen Foundation @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,3,1.0,1.0,,,,False,False,False,RachaelMalachy#5837,Tamarandom#9361,liviade#1387,1.67,2.0
140,62c5f7dd262dbd2259e42b7b,2022-05-26T22:00:00.000Z,Kojak#5611,Yineisy Mota#1449,"@griff (💜, 💜) @Yineisy Mota for participating in our AMA with Commons Prize finalists and asking incredibly insightful questions. Thanks for being a valuable member of the Commons Stack community. 🌱 ✨ ",3,3.0,1.0,,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,usamaahmed#9991,2.33,2.0
196,62c5f7dd262dbd2259e42bb3,2022-06-05T22:00:00.000Z,bitsikka#8855,freshelle#9882,@The Blockchain Socialist ⬛🟥⬛ @Block Enthusiast @Will | Regen Foundation @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,3.0,1.0,,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,Tamarandom#9361,1.67,2.0
199,62c5f7dd262dbd2259e42bb6,2022-06-05T22:00:00.000Z,Rohekbenitez#8753,freshelle#9882,@The Blockchain Socialist ⬛🟥⬛ @Block Enthusiast @Will | Regen Foundation @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,3.0,1.0,62c5f7dd262dbd2259e42b02,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,usamaahmed#9991,1.43,2.0
137,62c5f7dd262dbd2259e42b78,2022-05-26T22:00:00.000Z,usamaahmed#9991,Yineisy Mota#1449,"@griff (💜, 💜) @Yineisy Mota for participating in our AMA with Commons Prize finalists and asking incredibly insightful questions. Thanks for being a valuable member of the Commons Stack community. 🌱 ✨ ",3,3.0,1.0,,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,mafer_cordovas#1034,2.33,2.0
136,62c5f7dd262dbd2259e42b77,2022-05-26T22:00:00.000Z,Tamarandom#9361,Yineisy Mota#1449,"@griff (💜, 💜) @Yineisy Mota for participating in our AMA with Commons Prize finalists and asking incredibly insightful questions. Thanks for being a valuable member of the Commons Stack community. 🌱 ✨ ",1,3.0,1.0,,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,mafer_cordovas#1034,1.67,2.0
135,62c5f7dd262dbd2259e42b76,2022-05-26T22:00:00.000Z,mafer_cordovas#1034,Yineisy Mota#1449,"@griff (💜, 💜) @Yineisy Mota for participating in our AMA with Commons Prize finalists and asking incredibly insightful questions. Thanks for being a valuable member of the Commons Stack community. 🌱 ✨ ",5,,3.0,,,,False,False,False,Tamarandom#9361,Tamarandom#9361,liviade#1387,4.0,2.0
200,62c5f7dd262dbd2259e42bb7,2022-06-05T22:00:00.000Z,freshelle#9882,freshelle#9882,@The Blockchain Socialist ⬛🟥⬛ @Block Enthusiast @Will | Regen Foundation @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,3,1.0,1.0,,,,False,False,False,RachaelMalachy#5837,liviade#1387,usamaahmed#9991,1.67,2.0
204,62c5f7dd262dbd2259e42bbb,2022-06-05T22:00:00.000Z,Will | Regen Foundation#6405,freshelle#9882,@The Blockchain Socialist ⬛🟥⬛ @Block Enthusiast @Will | Regen Foundation @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,3.0,1.0,,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,Tamarandom#9361,1.67,2.0
208,62c5f7dd262dbd2259e42bbf,2022-06-05T22:00:00.000Z,usamaahmed#9991,freshelle#9882,@The Blockchain Socialist ⬛🟥⬛ @Block Enthusiast @Will | Regen Foundation @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,3.0,1.0,62c5f7dd262dbd2259e42b08,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,mafer_cordovas#1034,1.43,2.0
146,62c5f7dd262dbd2259e42b81,2022-05-26T22:00:00.000Z,alpine.lines#3050,Yineisy Mota#1449,"@griff (💜, 💜) @Yineisy Mota for participating in our AMA with Commons Prize finalists and asking incredibly insightful questions. Thanks for being a valuable member of the Commons Stack community. 🌱 ✨ ",3,1.0,3.0,,,,False,False,False,RachaelMalachy#5837,Tamarandom#9361,liviade#1387,2.33,2.0
125,62c5f7dd262dbd2259e42b6c,2022-05-26T22:00:00.000Z,kluless.eth#0013,freshelle#9882,   @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,3,1.0,1.0,,,,False,False,False,RachaelMalachy#5837,liviade#1387,usamaahmed#9991,1.67,2.0
190,62c5f7dd262dbd2259e42bad,2022-06-05T22:00:00.000Z,bends#3537,freshelle#9882,@The Blockchain Socialist ⬛🟥⬛ @Block Enthusiast @Will | Regen Foundation @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,3,1.0,1.0,,,,False,False,False,RachaelMalachy#5837,Tamarandom#9361,liviade#1387,1.67,2.0
107,62c5f7dd262dbd2259e42b5a,2022-05-25T22:00:00.000Z,chuygarcia.eth#6692,thiago.rossi#1714,for raising great questions about the book and making the book club an amazing space for discussion!! ,5,5.0,3.0,,,,False,False,False,RachaelMalachy#5837,liviade#1387,usamaahmed#9991,4.33,2.0
66,62c5f7dd262dbd2259e42b31,2022-05-18T22:00:00.000Z,Annn3#3538,graial#0787,  for attending week 2 of the book club reviewing chapter 1 of David Bolliers book thinking like a commoner! 🤓 📚 ,5,3.67,3.0,,,,False,False,False,Tamarandom#9361,liviade#1387,usamaahmed#9991,3.89,2.0
93,62c5f7dd262dbd2259e42b4c,2022-05-19T22:00:00.000Z,Mert Ozd#6679,freshelle#9882,@Pat ✨ @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @Mert Ozd for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,3.0,1.0,,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,mafer_cordovas#1034,1.67,2.0
90,62c5f7dd262dbd2259e42b49,2022-05-19T22:00:00.000Z,kluless.eth#0013,freshelle#9882,@Pat ✨ @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @Mert Ozd for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,3,1.0,1.0,,,,False,False,False,RachaelMalachy#5837,liviade#1387,usamaahmed#9991,1.67,2.0
25,62c5f7dd262dbd2259e42b08,2022-05-13T22:00:00.000Z,usamaahmed#9991,freshelle#9882,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",1,3.0,1.0,,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,mafer_cordovas#1034,1.67,2.0
88,62c5f7dd262dbd2259e42b47,2022-05-19T22:00:00.000Z,usamaahmed#9991,freshelle#9882,@Pat ✨ @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @Mert Ozd for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,3.0,1.0,62c5f7dd262dbd2259e42b08,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,mafer_cordovas#1034,1.43,2.0
15,62c5f7dd262dbd2259e42afe,2022-05-13T22:00:00.000Z,KZ Flyer#0926,freshelle#9882,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",3,1.0,1.0,,,,False,False,False,RachaelMalachy#5837,mafer_cordovas#1034,usamaahmed#9991,1.67,2.0
85,62c5f7dd262dbd2259e42b44,2022-05-19T22:00:00.000Z,The Blockchain Socialist ⬛🟥⬛#5005,freshelle#9882,@Pat ✨ @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @Mert Ozd for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,3,1.0,1.0,,,,False,False,False,RachaelMalachy#5837,Tamarandom#9361,liviade#1387,1.67,2.0
84,62c5f7dd262dbd2259e42b43,2022-05-19T22:00:00.000Z,Pat ✨#3662,freshelle#9882,@Pat ✨ @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @Mert Ozd for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,3,1.0,1.0,,,,False,False,False,RachaelMalachy#5837,Tamarandom#9361,liviade#1387,1.67,2.0
82,62c5f7dd262dbd2259e42b41,2022-05-19T22:00:00.000Z,ALOYSIOUS#3049,freshelle#9882,@Pat ✨ @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @Mert Ozd for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,3.0,1.0,,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,mafer_cordovas#1034,1.67,2.0
71,62c5f7dd262dbd2259e42b36,2022-05-18T22:00:00.000Z,PôpLine#9450,graial#0787,  for attending week 2 of the book club reviewing chapter 1 of David Bolliers book thinking like a commoner! 🤓 📚 ,3,3.0,5.0,,,,False,False,False,Tamarandom#9361,mafer_cordovas#1034,liviade#1387,3.67,2.0
69,62c5f7dd262dbd2259e42b34,2022-05-18T22:00:00.000Z,Juankbell#7458,graial#0787,  for attending week 2 of the book club reviewing chapter 1 of David Bolliers book thinking like a commoner! 🤓 📚 ,3,,5.0,,,,False,False,False,Tamarandom#9361,Tamarandom#9361,liviade#1387,4.0,2.0
19,62c5f7dd262dbd2259e42b02,2022-05-13T22:00:00.000Z,Rohekbenitez#8753,freshelle#9882,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",1,3.0,1.0,,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,usamaahmed#9991,1.67,2.0
21,62c5f7dd262dbd2259e42b04,2022-05-13T22:00:00.000Z,The Blockchain Socialist ⬛🟥⬛#5005,freshelle#9882,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",3,1.0,1.0,,,,False,False,False,RachaelMalachy#5837,Tamarandom#9361,liviade#1387,1.67,2.0
60,62c5f7dd262dbd2259e42b2b,2022-05-16T22:00:00.000Z,Letty#5399,Tamarandom#9361,"@griff (💜, 💜) @Max Semenchuk for the Trusted Seed General Assembly today. (And Raf, but I can't find his handle in our Discord) ",3,3.0,5.0,,,,False,False,False,RachaelMalachy#5837,mafer_cordovas#1034,usamaahmed#9991,3.67,2.0
34,62c5f7dd262dbd2259e42b11,2022-05-14T22:00:00.000Z,MetaMaximus#9821,Tamarandom#9361,for joining our Discord. Welcome!!! ,3,1.0,1.0,,,,False,False,False,RachaelMalachy#5837,Tamarandom#9361,liviade#1387,1.67,2.0
31,62c5f7dd262dbd2259e42b0e,2022-05-13T22:00:00.000Z,kluless.eth#0013,freshelle#9882,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",3,1.0,1.0,,,,False,False,False,RachaelMalachy#5837,liviade#1387,usamaahmed#9991,1.67,2.0
30,62c5f7dd262dbd2259e42b0d,2022-05-13T22:00:00.000Z,"kn00t (🦎, 🦎)#8297",freshelle#9882,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",3,1.0,1.0,,,,False,False,False,RachaelMalachy#5837,mafer_cordovas#1034,usamaahmed#9991,1.67,2.0
29,62c5f7dd262dbd2259e42b0c,2022-05-13T22:00:00.000Z,antonio_paglino#7187,freshelle#9882,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",1,3.0,1.0,,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,mafer_cordovas#1034,1.67,2.0
23,62c5f7dd262dbd2259e42b06,2022-05-13T22:00:00.000Z,freshelle#9882,freshelle#9882,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",3,1.0,1.0,,,,False,False,False,RachaelMalachy#5837,liviade#1387,usamaahmed#9991,1.67,2.0
7,62c5f7dd262dbd2259e42af6,2022-05-06T22:00:00.000Z,usamaahmed#9991,freshelle#9882,@Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,3.0,1.0,,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,mafer_cordovas#1034,1.67,2.0
89,62c5f7dd262dbd2259e42b48,2022-05-19T22:00:00.000Z,freshelle#9882,freshelle#9882,@Pat ✨ @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @Mert Ozd for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,3,1.0,1.0,,,,False,False,False,RachaelMalachy#5837,liviade#1387,usamaahmed#9991,1.67,2.0
94,62c5f7dd262dbd2259e42b4d,2022-05-19T22:00:00.000Z,wslyvh#1059,freshelle#9882,@Pat ✨ @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @Mert Ozd for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,3.0,1.0,,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,mafer_cordovas#1034,1.67,2.0
112,62c5f7dd262dbd2259e42b5f,2022-05-26T22:00:00.000Z,Kojak#5611,freshelle#9882,   @Yineisy Mota for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,1,3.0,1.0,,,,False,False,False,Yineisy Mota#1449,RachaelMalachy#5837,usamaahmed#9991,1.67,2.0
